review,sentiment
@CaffeinateMe your grey hair is showing.  ,4
@sherryyberryy JEALOUS. ,0
@MTVindia haven't seen fast and gorgeous... ,0
@dannymcfly danny please say happy b-day to me! 6th is my b-day! PLEASE! I love you ,4
bored stiff  abdys boring noooo adays ! need t living up seriously!!!,0
@Jaye2TheTay Top of the mornin to ya ,4
@makovec Glad you liked it  I like the darker more action oriented setting ,4
@RogersHelp @RogersKeith Help! My order is in limbo and 3 reps can't tell me if it shipped or even processed! ,0
@heatherJRmarvin she told your mom we were having boy. Will she make up her mind ,4
@vickysecret cause u little and be everywhere i can't be anymore. ,0
can't wait to get my hands on the lipstains that i ordered online. ,4
@Wain_Anthony not too many ppl showed up + the dj wasn't connecting wid the crowd. The vibe jus wasn't there ,0
2-0 down at half time against Liverpool. Maybe we ARE destined for the drop after all ,0
@miahsmith55 sorry to hear that. ,0
@UhHuhHerMusic Congrats Lakers ! Great game ,4
In bed. By myself ,0
"OMG! TODAY THE POLICE CAME TO OUR SKOOL TO TALK ABOUT KNIVE/KNIFE CRIME, SOOOOO SCARY THING HAPPENED!  ",0
I love having an hour long phone conversation with my best friend about absolutely nothing. I miss her. ,0
"Haha, that last message got sent really late. I'm at the baggage carousel in Philadelphia with a nasty headache. ",0
"@tay_tothe_lor haha same, i don't know anything about stupid irish history  ahhh coool. How's the host?",0
Im gonna twitter all day and its probably going to annoy you. ,4
"@belchingdevil call me cheesy bt i started paying attention to movies and tv ost after watching dawson's creek  skins ost is epic, though",4
"@Fudge44 she's on the phone at the moment, will get one for her now ",4
#followfriday introducing you to @Netra.. ermm she doesn't need an intro  She is the queen of twitter!!,4
"watching hannah montana  i love miley cyrus, emily osment, and mitchel musso  haha, im such a dork. but i love tyler more! &lt;3",4
The plane was supposed to land at 1 50 and i still haven't heard from @marcuselzey ,0
"@tuckerandswiss Hubs has it on our Netflix list, so I'll end up watching it.  I think it was the Mila Kunis factor that drove me away.",4
@terrellowens81 This wut ima b sayn til august!!  Wish i ws gettin ready 2 watch playoff basketball 2nite!!! Guess i'll go work out!!,0
don't think i'm going to the miley tour  sad times.,0
has reached no. 61 in the world with a tap tap song. ,4
The more I tweet the less I sleep!  ,4
Good morning! Busy day today...helping Mary teach until 2:30 then getting my hair did ,4
@MissyB76 I feel the same.  I have so much fat on my legs you could make two Roseannes outta me.    And I'm only 18...,0
@Briciia Thank you!! ,4
"Got to see Deadpool ending to Wolverine.  I certainly hope they make a Deadpool movie, Ryan R is funny and very easy on the eyes.  ",4
Toodeling off to bed now to watch a bit of TV. Almost looking forward to going to school tomorrow  Nighty night my wee pumpkin head.,4
it is not a diet just a change in lifestyle. if i tell myself this enough i might just stop craving chips and chocolate ,0
@danradxmichelle yeah it wa short but again in it the plot was to kill me ,0
@talking_bird I came on MSN but you are not on it anymore ,0
Whoo! 15 bucks richer than i was an hour ago! Anybody wanna go see Up sometime today or next week?  ,4
"right, i'm off. going to curitiba. have a sweeet weekend. i'll miss you, twitter! ",0
@TaylorOreo OMG ADAMMM i wish he wasnt gay. ,0
Cant believe they've moved the wimbledon schedule around so that Federer's half is playing on monday ....I don't get to see Roddick now ,0
@asm614 I can only tell you the same. It was a really emotional goodbye since we're both doubtful Audrey will be here when he gets home ,0
God is a JD with a splash of cola and plenty of ice ,4
"@ruhanirabin shh.. 4 me too,  oh, atleast they r easier to get..Am good today,got good sleep, &amp; have stuffs to do, ur plugin is cool btw..",4
@SherriEShepherd I hope you have a great time tonight at Prom! I know you'll look amazing ,4
"Tomorrow I will be 30, goodbye 20's ",0
"@Richie_P Funnily enough, the recent Burnout Paradise 360 patch was about 900meg whereas the PS3 patch was under 200! ",4
Awww trump sold raw back ,0
@WhoaChasity its cool! i'll just talk to u wen u get on ,4
GOOD DAY FOR EVERY HUMAN BEING ON THIS PLANET !!!!  ,4
@DomainGirl re fav domain ~ sorry but a girl's gotta keep some secrets!  ,4
Shopping for glasses for mom... Found some for me  LOL it's just like house shopping this afternoon!,4
I miss my monkey boy. Every song is reminding me of him.. ,0
I don't understand twitterr. :| ,0
@honeysfic \o/ i can't wait either to read your reaction. did we lose aurora? ,0
@mfrancella I have yet to even get out to play this year  soon I hope!,0
@dalanmiller hahaha so long as you still following me I'm cool ,4
"@wheetle Not sure but I want to  Can't go with ya tom, will be enrolling on the 8th ",4
happy birthday to me.. ,4
"@teky Good question! - Trance in Kentucky is dead. It used to be quite popular back in 2000, now nobody knows what it is around here. ",0
"Ok, enough browsing the web for now... gotta get to work.  It's going to be another long day.  ",0
Has only one day left in nyc ,0
"@mominreallife Aw, that is sad. Terrible and sad. ",0
Can't wait to hang with megan! Going to my job interview at blockbuster!     Britlee &lt;3,4
"just made my twitterpage, dont know if im going to like it. ",4
@Samphis Too late! We just wrapped up. ,0
watching Eurovision rehearsals! ,4
Too cute for words ,4
Gonna go to the pub... anyone wanna follow? ,4
"First day at oceanstate today! Wish me luck, twitter ",4
file2hd isn't working ,0
Omigosh..soo tired..gotta study for proficency tests and really dont feel lik it ,0
"@VernaeWilliams Thank you so much, hope things are going well w/ you and your writing block get lifted soon ",4
yet another glorious day...except im pretty hungover ,0
@staceysenor  yeah homework overload ,0
Going for a walk with the dog ,4
Is physically tired but can't sleep ,0
"@MonaMinx tune in to the Block Party btw, will have it on whilst we gossip, she'll love it I know it ",4
Studying  iPhone synching...this is going to take forever,0
"@Syesha : It makes me giggle, Dont get much time to see it though ",0
@Dougdesautels I'm sorry  I hope you feel better soon.,0
@Orchidflower May head to M&amp;S tomorrow so will take a look then.... ,4
poo!!! i missed out on the live chat with Selena Gomez ,0
Playing monopoly with my cousins ,4
@dragtotop I am lost. Please help me find a good home. ,0
first tweet ever from somewhere special ,4
i want Mason Musso to wright back to me ,0
My poor daddy cracked his rib ,0
"@MissD757 Good Morning woman, did you ever see @sneakermike lol. I think he went to sleep when i did. Aww he knows i sleep drive ",0
Meeting with a recruiter tomorrow about two new contracts...can't wait!!!! Wish me luck gang! ,4
Pirate Party Wins and Enters The European Parliament!  http://bit.ly/tdrKc,4
@jlee07 thanks for the push  *big hugs*,4
Prom with @alyssapoppin was awsome!! Got to bed at 4. And now here I am at church. Gosh.  lovin life.,4
"And then Will Farrell ran out with a banjo. Yep, Land of the Lost was funny. ",4
Hmph! Daughter just texted to say she's back at her mate's flat in Leeds. I haven't been to sleep yet! ,0
Erghhhhhhhh need 2 save $5000 ,0
@Schofe Can i get a spare blackbird please???? I dont live near sheffield  x,0
job interview...here we go. ,4
's self esteem just dropped to zero in five minutes. Ugh ,0
@DarylSurat I'm still scared to jailbreak my iPhone. The RSS Player app will allow you to download 10MB+ podcasts. I want video tho. ,0
http://twitpic.com/7i818 - Free time on Volley championship ,4
@mcflylmaniatic ok..I'll visit it... ,4
so is it normal to wear eyeliner to the pool ? [ i neveer get in anyway ] ,4
"Damn I need to buy some stamps too... errands blah  Let me go, before Vegas heats up anymore",0
Is eating the nicest muffin ,4
True story: I just dropped my contact on the floor and I cant find it. ,0
can't wait to watch the next season of heroes ,4
@ihatecrayons Goodnight! ,4
"Walmart, shower, do hair, then LOD and HB!! ",4
I'm making cinnamon french toast. Want some? ,4
@gavlp oh I can't open the hashtag now  but I didn't know there were troubles with that game!,0
Reluctantly cracking the books...but longing for the beach ,0
boredom  makes you do retarded things ....i feel sorry for myself ,0
@NateG85    well I hope u had a great weekend sir...enjoy your day,0
"@Angpang Oh, and I'm almost *never* asleep. ",4
Out of printer ink ,0
"Gotta get back to writing.  Focus on the goal at hand... focus... focus...  Ciao, Twitters.  ",4
@Afficionados_HH I tried shaking my laptop tweetdeck. But it didn't update ,0
@kricket_rc234 real jeff kiddo. I also do not know why they're pissed! Jealous much? They have to grow up. Poor David.. ,0
@hmigroupllc Hohoho!  Why? I do not understand that allusion. Baaarf!!,4
Lots of training videos to watch today... I'm far behind my schedule.. ,0
watching #dmb concert live on Hulu. kinda sad. no Leroi. ,0
Lots to do today... I'm gonna pretty &quot;silent&quot; today.  have a good one!  ,4
girl talk is awesome ,4
on marthastewart.com finding new ideas for my room when i move ,4
@wossy Do you have any control over whether the musicians have their songs played in full?  Both Killers &amp; Radiohead had songs cut short ,0
Seeing twilight on the trending topics makes me really excited about Harry Potter this July! Isn't that weird? Haha. Can't wait! ,4
is not looking forward to spending yet another Sunday revising ,0
"@yetanotherband i almost that it was a snuggie she's wearing, but no. ",0
"I would be a rich, rich man if I got paid overtime ",0
"@barreh wow well done, i was thinking of going today but mum didnt want to go with me  i should start this week tho",0
Missing my Macbook Pro  it's not back from the depot yet,0
"If Markets continue the growth this week, expect adsense payments to be down at 10% rate because of 10% $ rate going down ",0
is resting and preparing for CG tonight. ,4
theres something wrong with my kitteh.     ,0
"@daughtryobsess I am so excited, can't wait for MJ on WPLJ. They're fans so it should be pretty good. Still haven't heard MJ on WPLJ yet! ",0
"@smithant I'm older, I'm afraid! 41  Grad Sammamish HS in '86. Had a bunch of Newport friends too. how about you?",0
Beach me!! ,0
Prom is today.  Time for the worlds fastest shower!,4
MY PHONE CAME TODAY BUT I WAS IN THE SHOWER!!!! ,0
The door's open. I can get out. WHEW...I'M FREE. Wait...it's raining...WAIT...THE DOOR IS CLOSED...LET ME IN! COMMON...NOT FAIR...sob   ,0
@kayla14xoox hooray for half day ,4
@semperamy09 Hooray!  I found someone to respond!!  Hopefully Ashton will respond someday too ,4
"@katcha13 You might have to ask David because I don't have his number, and also, I don't really talk to him much. ",4
who knows maybe her last name is different now. i cant find any of her family to get in touch though ,0
working on Portraits of &quot;Inglorious Basterd&quot; actor Samme Levine. Hope Quentin Tarantino likes them  soon on www.mysimeon.ch,4
"@miss_r oh, ok. glad to hear that i guess ",4
@MrsMccracken Ha okayyy  TODAY I'm going to stick in a needle in my mouth to make my lip ring go in without any pain at YOUR HOUSE ,4
"french oral on tuesday, i will fail. On the plus side, got my ear to 8mm  hurts though.",4
@RegularOlTy I cant see em lol ,0
@JudyObscure careful  @MellyStark says it goes straight to the thighs.  I don't drink wine so what's my excuse ,0
where's my profile picture? ,0
Is not looking forward to what ever my so called friends have planned 4 me tom night ,0
@petewentz in compensation we'll make a &quot;pete wentz the awesome&quot; day too! ,4
Ironik- Tiny Dancer  Lovethatsong ,4
@victoriabradyy i know. its depressing. this is the beginning of the senior train. saddness  xoxo erin,0
- All work and no play makes metoo a dull girl!!! ,0
@scaldara HAHAHA i only have the groundhog to play with ,0
@_nicmac  ooh friday! haha. the only problem is its like 2 hours away from me! ,0
why is my phone not sending my tweets ,0
@emsdemello i think theres gonna be a party on the 26th  lets ditch and watch ppp together.,0
